AUD,BHD,BWP,BRL,BND,BGN,CAD,CLP,CNY,COP,HRK,CZK,DKK,Euro,HKD,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,TWD,THB,TTD,TRY,AED,GBP,VES,date
1.274779,0.37701,9.622077,2.8679,1.360375,1.718565,1.2534,615.799988,6.2549,2458.699951,6.77895,24.2018,6.558815,0.878656,7.75895,267.907,132.4,62.096001,12857.1,27628,3.85635,119.085,185.350006,1110.5,0.295545,1.33,3.647,33.299999,15.025175,99.535963,1.328992,7.523625,0.3848,101.7,44.240002,3.66205,3.6415,3.91865,61.766523,3.751,1.360375,11.62667,132.792955,8.38356,0.93814,31.7225,32.55,6.3124,2.4538,3.67295,0.649456,6.3,22-02-2015
1.280989,0.377067,9.663828,2.867759,1.358369,1.724006,1.257763,622.99149,6.251421,2495.217823,6.795793,24.178496,6.577949,0.881438,7.757051,269.46387,131.974144,62.167503,12910.42273,27671.08469,3.908335,118.890044,185.234527,1108.955335,0.295769,1.33784,3.637472,33.213452,15.079811,99.593955,1.326695,7.608586,0.384996,101.725257,44.295607,3.683291,3.641639,3.919441,63.313293,3.750972,1.358369,11.626114,132.927638,8.415222,0.949598,31.739376,32.550156,6.342187,2.475363,3.672998,0.646595,6.347711,23-02-2015
1.28145,0.377009,9.627975,2.863733,1.359026,1.729096,1.260113,620.928287,6.254866,2497.534875,6.806594,24.286472,6.594564,0.884082,7.756282,269.992918,132.169711,62.02393,12915.89818,27670.33684,3.95408,119.109004,185.234924,1112.684707,0.29595,1.359654,3.639221,33.349709,14.976045,99.656178,1.341828,7.614148,0.385,101.834964,44.120499,3.678019,3.641601,3.928736,62.888918,3.750625,1.359026,11.545836,132.932939,8.418162,0.951352,31.713753,32.561023,6.342403,2.478338,3.673,0.647852,6.349606,24-02-2015
1.266462,0.377038,9.552817,2.864593,1.35408,1.721022,1.242048,618.725961,6.257937,2482.922907,6.762524,24.127031,6.572183,0.879933,7.756621,268.153969,131.948957,61.862498,12852.16051,27708.48625,3.947006,118.874345,185.233527,1102.341317,0.295887,1.354507,3.60986,33.349474,14.916828,99.207924,1.32503,7.555378,0.384992,101.862346,44.072971,3.65901,3.641199,3.893179,62.014171,3.75032,1.35408,11.447443,132.958214,8.303941,0.949516,31.43048,32.528582,6.346261,2.484291,3.672998,0.645276,6.347412,25-02-2015
1.279744,0.37709,9.538664,2.878164,1.356295,1.744773,1.249361,617.977335,6.2619,2486.78044,6.864851,24.57089,6.662187,0.892128,7.755037,270.081502,133.189655,61.75215,12864.05818,27710.74911,3.952242,119.35698,185.233467,1100.370128,0.29631,1.35546,3.595556,33.384109,14.947841,98.799975,1.323946,7.643333,0.38499,101.849975,43.987501,3.701621,3.641346,3.950352,61.069027,3.750543,1.356295,11.507975,133.018169,8.389786,0.954106,31.418694,32.364498,6.355462,2.494764,3.67305,0.648381,6.343465,26-02-2015
1.280764,0.377052,9.614552,2.859718,1.361641,1.746969,1.250431,617.594291,6.267043,2497.023816,6.863783,24.572886,6.666428,0.893249,7.755951,270.630168,133.028727,61.673174,12958.8382,27719.68282,3.979781,119.738922,185.172475,1101.13215,0.296015,1.361899,3.613324,33.793947,14.940573,98.888004,1.323772,7.665916,0.385046,101.842782,44.094083,3.704269,3.64074,3.960361,61.952429,3.75035,1.361641,11.6921,133.026839,8.361062,0.951276,31.436548,32.347045,6.354713,2.512928,3.672982,0.647827,6.317903,27-02-2015
1.280328,0.377,9.614537,2.84345,1.36251,1.747085,1.2511,617.192515,6.2652,2500,6.849049,24.56315,6.66682,0.89318,7.7558,270.558,133.369788,61.630014,12983.1,27708.50651,3.98332,119.615,185.169754,1101.05,0.2955,1.359654,3.616198,33.639328,14.948455,98.888004,1.32144,7.663075,0.385,101.834964,44.099275,3.7065,3.6395,3.961248,61.552439,3.75035,1.36251,11.66038,133.026839,8.339145,0.953965,31.4505,32.365968,6.361444,2.508682,3.6727,0.647752,6.349606,28-02-2015
1.280328,0.377,9.614537,2.84345,1.36251,1.747085,1.2511,616.969971,6.2652,2499.5,6.849049,24.56965,6.66682,0.893199,7.7558,270.558,133.369788,61.644,12983.1,27708.50651,3.98332,119.625,185.169754,1101.05,0.2963,1.359654,3.616198,33.639328,14.948455,98.888004,1.32144,7.663075,0.385,101.834964,44.099275,3.7065,3.6395,3.961248,61.552439,3.75035,1.36251,11.66038,133.026839,8.33795,0.953965,31.4505,32.365968,6.361444,2.508682,3.6729,0.647752,6.349606,01-03-2015
1.28547,0.376942,9.691302,2.877444,1.365197,1.747765,1.253502,617.177958,6.271357,2534.626978,6.858988,24.567663,6.658188,0.89367,7.754996,272.229334,133.411998,61.891835,12991.88959,27740.281,3.998458,120.048751,185.233527,1102.711702,0.29648,1.354507,3.627802,33.747354,14.991304,99.123895,1.329486,7.697298,0.384992,101.881992,44.103697,3.715485,3.64116,3.973905,62.188543,3.750398,1.365197,11.749545,133.001687,8.345009,0.955041,31.404724,32.342333,6.344501,2.518011,3.673046,0.650532,6.347672,02-03-2015
1.275665,0.377052,9.719684,2.900677,1.361904,1.744883,1.24519,617.040373,6.272973,2557.901846,6.838295,24.501565,6.647866,0.892078,7.754281,273.593785,133.539807,61.793924,12986.12272,27779.53468,3.981032,119.496727,185.101962,1096.455616,0.296279,1.358412,3.628071,33.989588,14.936541,99.043929,1.321299,7.694911,0.385,101.913973,44.056985,3.719872,3.641288,3.975324,61.840191,3.750368,1.361904,11.772464,133.065961,8.262247,0.959199,31.382141,32.364958,6.321108,2.535309,3.67305,0.649863,6.324843,03-03-2015
1.278644,0.377,9.728857,2.979523,1.368117,1.767157,1.24394,619.336654,6.273084,2557.7099,6.922076,24.821992,6.734736,0.903522,7.754721,277.450284,134.712364,62.336081,13116.79465,27802.02742,3.99205,119.767682,185.203874,1101.12545,0.29681,1.359668,3.666302,34.098929,15.083662,99.457875,1.318564,7.813347,0.384948,101.877009,44.155746,3.748085,3.641096,4.022739,62.105439,3.750284,1.368117,11.826568,132.855232,8.358045,0.964325,31.445197,32.422023,6.352377,2.564574,3.673,0.655213,6.347622,04-03-2015
1.287885,0.37708,9.749198,2.994918,1.371353,1.776426,1.247688,620.842212,6.269877,2544.759352,6.937199,24.81132,6.769569,0.90828,7.756272,277.324255,135.104828,62.285479,13010.27005,27780.56251,3.994751,120.221174,185.384989,1100.956072,0.29712,1.354284,3.654981,34.329342,15.179434,99.535965,1.339348,7.741331,0.385,101.82501,44.094977,3.763637,3.641313,4.03747,60.811345,3.751298,1.371353,11.816068,132.874297,8.35813,0.973246,31.472855,32.430844,6.338835,2.610415,3.673045,0.656581,6.349606,05-03-2015
1.296757,0.377008,9.765211,3.061034,1.379006,1.801314,1.261576,627.726935,6.265523,2568.954085,7.022889,25.183004,6.860605,0.921024,7.756544,281.547661,136.86085,62.795435,13038.55936,27847.38042,4.028582,120.932753,185.39279,1111.480148,0.298274,1.359668,3.679402,34.69138,15.444399,99.535963,1.358247,7.897877,0.385,101.766312,44.245992,3.801354,3.641438,4.094437,60.518086,3.750528,1.379006,12.057741,132.822939,8.497528,0.984025,31.58233,32.566478,6.345502,2.634504,3.673044,0.663986,6.347662,06-03-2015
1.295429,0.377,9.765211,3.0616,1.37742,1.80266,1.26235,627.592743,6.26465,2582.199951,7.006049,25.20745,6.86918,0.92227,7.756865,282.017,136.949906,62.789985,13082.8,27847.39627,4.018965,120.8115,185.384989,1111.3,0.2979,1.359654,3.685698,34.549344,15.49792,99.535963,1.358234,7.90539,0.385,101.764909,44.305267,3.805715,3.6395,4.098448,60.393986,3.7501,1.37742,12.035105,132.822939,8.464415,0.985935,31.61,32.569471,6.346544,2.623891,3.673,0.66496,6.349606,07-03-2015
1.295429,0.377,9.765211,3.0616,1.37742,1.80266,1.26235,625,6.26465,2579.300049,6.9962,25.20745,6.86918,0.92227,7.756865,282.017,136.949906,62.779999,13082.8,27847.39627,4.018965,120.8115,185.384989,1111.3,0.2982,1.359654,3.685698,34.549344,15.49792,99.535963,1.358234,7.90539,0.385,101.764909,44.305267,3.805715,3.6395,4.0917,60.393986,3.7501,1.37742,12.035105,132.822939,8.464415,0.985935,31.61,32.569471,6.346544,2.623891,3.6725,0.66496,6.349606,08-03-2015
1.296422,0.37701,9.906434,3.103954,1.37946,1.803368,1.259957,628.05093,6.262878,2591.901554,7.029144,25.135739,6.870576,0.922059,7.759952,281.770884,136.7,62.694854,13087.88476,27885,4.007571,121.2223,185.580002,1116.667038,0.298329,1.365,3.68145,34.95,15.461585,100.071952,1.359,7.937169,0.3848,101.9,44.225,3.796889,3.64125,4.09467,60.372913,3.750352,1.37946,12.087911,132.996763,8.492067,0.987204,31.518032,32.582782,6.3393,2.603133,3.672956,0.662508,6.295,09-03-2015
1.309258,0.376999,9.994035,3.130217,1.388035,1.826756,1.263536,634.678151,6.259855,2617.889744,7.112404,25.472681,6.960987,0.934006,7.760187,287.487611,137.939787,62.823007,13187.15934,27925.16057,4.04373,121.251117,185.384989,1124.554486,0.298679,1.367091,3.708498,35.179358,15.582889,100.278373,1.375013,8.099138,0.385,101.69495,44.345935,3.889354,3.641121,4.151918,62.272768,3.750365,1.388035,12.342437,133.014807,8.555688,0.999509,31.654995,32.704416,6.328097,2.637841,3.67305,0.662988,6.349606,10-03-2015
1.31886,0.377038,10.04596,3.09114,1.387062,1.849018,1.276055,637.146706,6.264473,2637.294036,7.212827,25.77298,7.049632,0.945381,7.764508,287.309721,139.624129,62.774216,13175,27956.53251,4.03564,121.485327,185.38359,1132.257816,0.299672,1.361917,3.697383,35.44939,15.460712,100.503967,1.385354,8.19125,0.385,101.728952,44.339143,3.905675,3.64178,4.202182,62.193661,3.750824,1.387062,12.27451,133.032814,8.625075,1.007187,31.713026,32.893171,6.354145,2.607819,3.673017,0.669025,6.347672,11-03-2015
1.298053,0.376955,10.006304,3.124872,1.379354,1.842338,1.268871,632.149627,6.260556,2603.33077,7.200238,25.746639,7.025044,0.94202,7.768398,285.734274,138.542417,62.507842,13162.50963,27997.95293,4.005929,121.269605,185.38064,1121.667227,0.299485,1.364471,3.685815,35.529545,15.366238,100.075827,1.350645,8.110929,0.38499,101.759443,44.215491,3.892362,3.641594,4.183107,61.093325,3.750345,1.379354,12.262978,133.063481,8.612788,1.003722,31.583204,32.833363,6.359096,2.590023,3.672975,0.670906,6.343458,12-03-2015
1.310492,0.37701,10.114437,3.271194,1.391037,1.858998,1.280316,639.54694,6.259451,2668.380163,7.270803,25.9644,7.089007,0.950432,7.76898,290.866247,139.15,63.097471,13265.72036,28000,4.040501,121.187932,185.504999,1137.813256,0.30005,1.358,3.70538,36.102,15.494542,100.767953,1.364623,8.195568,0.38482,101.670001,44.40408,3.948033,3.641404,4.226031,61.646124,3.750637,1.391037,12.479041,132.922337,8.675417,1.005059,31.716516,32.938065,6.3365,2.634779,3.672991,0.677866,6.301142,13-03-2015
1.309329,0.376989,10.114437,3.248545,1.3928,1.8632,1.2784,639.954947,6.25725,2647.954455,7.267249,26.02545,7.1121,0.952649,7.766425,291.2165,140.349695,63.093433,13233.7,27995.52072,4.041828,121.395,185.534953,1138.044839,0.300289,1.376426,3.713598,36.049378,15.4882,100.767953,1.362862,8.20668,0.385,101.679956,44.365277,3.95305,3.641349,4.233048,62.247935,3.75075,1.3928,12.47928,132.922337,8.70707,1.0056,31.687997,32.920954,6.352482,2.639938,3.67295,0.678173,6.349606,14-03-2015
1.309329,0.376989,10.114437,3.2485,1.3928,1.863285,1.2784,639.5,6.25725,2668.100098,7.267249,26.02545,7.1121,0.95265,7.766425,291.2165,140.349695,63.0935,13233.7,27995.52072,4.04181,121.395,185.534953,1137.49,0.300289,1.376426,3.713598,36.049378,15.4882,100.767953,1.362862,8.20668,0.385,101.679956,44.365277,3.95305,3.641349,4.233048,62.247935,3.75075,1.3928,12.47928,132.922337,8.70707,1.0056,31.706,32.920954,6.352482,2.639938,3.67295,0.678173,6.349606,15-03-2015
1.306214,0.377062,10.11387,3.220084,1.389228,1.849122,1.276903,641.099656,6.261656,2680.999391,7.223394,25.770819,7.056438,0.945279,7.765652,287.182039,139.179085,62.824596,13249.73618,28001.57118,4.008244,121.297472,185.492995,1130.207416,0.299976,1.384063,3.702283,36.434857,15.425178,100.554354,1.353293,8.255032,0.384918,101.736973,44.384501,3.903683,3.641504,4.197272,62.39568,3.750751,1.389228,12.423441,133.006612,8.63479,1.007159,31.650271,32.929804,6.333653,2.629717,3.67313,0.675587,6.318374,16-03-2015
1.312483,0.377016,10.062404,3.267879,1.389331,1.844053,1.276515,641.519037,6.251778,2673.567221,7.208837,25.647721,7.034086,0.942935,7.763625,287.000231,138.8,62.700208,13170.98306,28019.9984,4.005376,121.285115,185.475005,1128.431293,0.299721,1.385,3.696305,36.362698,15.421722,100.336629,1.366429,8.293351,0.3851,101.9,44.675079,3.909617,3.641502,4.191612,61.692783,3.7509,1.389331,12.39221,132.603132,8.670962,1.004494,31.583738,32.937113,6.344999,2.611,3.673051,0.678177,6.301142,17-03-2015
1.307188,0.377069,10.079099,3.27506,1.389793,1.837929,1.277485,642.061639,6.235677,2655.6191,7.18544,25.693186,7.004981,0.939829,7.758344,285.974976,139.059817,62.702864,13154.00772,27995.52018,4.024363,120.893699,185.51499,1127.754539,0.300054,1.378788,3.706429,36.499374,15.431895,100.343979,1.358409,8.358565,0.385,101.759938,44.835348,3.894729,3.642037,4.185236,60.992508,3.750515,1.389793,12.329101,132.932752,8.756373,0.995245,31.482027,32.872748,6.350236,2.619344,3.673,0.681303,6.349606,18-03-2015
1.312333,0.377015,10.007155,3.292758,1.389482,1.840199,1.273983,639.679117,6.195319,2619.539842,7.196287,25.813856,7.00914,0.940867,7.760131,285.668862,138.64,62.486003,13068.74625,27993,4.032888,120.867473,185.75,1122.164058,0.30005,1.375002,3.706604,36.599999,15.297886,100.060036,1.355194,8.08965,0.385,101.949997,45.004993,3.880227,3.64155,4.159832,59.660728,3.750701,1.389482,12.326568,133.419433,8.686707,0.991582,31.469421,32.748999,6.3135,2.605279,3.67296,0.678597,6.3,19-03-2015
1.288881,0.376989,9.971826,3.221567,1.382607,1.812488,1.259071,633.029553,6.203351,2588.354863,7.082802,25.475554,6.912191,0.92695,7.759308,282.693955,138.0047,62.281405,13015.3108,27995.53776,4.058116,120.276902,186.014891,1114.442833,0.299575,1.379296,3.714319,36.599668,15.05645,99.929965,1.323228,8.048557,0.385,102.098227,44.858089,3.834348,3.64148,4.115368,59.437814,3.750555,1.382607,12.048013,132.934883,8.650268,0.977056,31.415479,32.62118,6.346294,2.576242,3.673,0.670665,6.34956,20-03-2015
1.285264,0.376989,9.971826,3.229542,1.3771,1.806499,1.26115,631.791761,6.2127,2574.532722,7.040049,25.3477,6.87415,0.9243,7.7572,280.2305,137.464792,62.323974,13035,27995.52072,4.04937,120.0275,186.015019,1113.486549,0.299419,1.379296,3.710998,36.59939,15.056325,99.927952,1.321615,8.062315,0.385,102.099888,44.864556,3.8096,3.641549,4.101448,59.298827,3.7509,1.3771,12.025885,132.934883,8.66967,0.975625,31.359002,32.584955,6.346295,2.57405,3.67315,0.668807,6.349606,21-03-2015
1.285264,0.376989,9.971826,3.23165,1.3771,1.806465,1.26115,631.099976,6.2127,2574,7.040049,25.3477,6.87415,0.9243,7.7572,280.2305,137.464792,62.315,13035,27995.52072,4.0495,120.0275,186.015019,1113.73,0.299419,1.379296,3.710998,36.59939,15.056325,99.927952,1.321615,8.062315,0.385,102.099888,44.864556,3.8096,3.641549,4.101448,59.298827,3.7509,1.3771,12.025885,132.934883,8.66967,0.975625,31.3725,32.584955,6.346295,2.57405,3.67315,0.668807,6.349606,22-03-2015
1.274392,0.377005,9.865965,3.164702,1.367279,1.790377,1.251914,626.095234,6.214066,2561.5,6.999884,25.031011,6.827046,0.915595,7.755726,277.836669,136.5,62.180697,12982.28564,27992,3.966147,119.746919,185.949997,1107.853281,0.299498,1.380002,3.65494,36.525032,14.959471,99.621439,1.312137,7.884492,0.385,101.80008,44.711976,3.76223,3.6416,4.039885,58.750952,3.750791,1.367279,11.909674,133.164658,8.50518,0.967132,31.297365,32.504265,6.339,2.547822,3.672994,0.669951,6.3,23-03-2015
1.270695,0.377089,9.78508,3.155151,1.368289,1.793621,1.251171,621.710221,6.208237,2532.034554,7.014329,25.14628,6.842009,0.917124,7.756531,275.392284,135.834879,62.406975,12966.76717,27786.56479,3.917326,119.936945,186.01486,1105.609709,0.2997,1.36929,3.655419,36.699469,14.944523,99.561848,1.310512,7.869115,0.385,101.985191,44.761437,3.758699,3.641409,4.040731,57.795669,3.750455,1.368289,11.846571,133.173525,8.519198,0.958681,31.270951,32.530309,6.338457,2.565336,3.67305,0.672516,6.349361,24-03-2015
1.272761,0.377004,9.78508,3.158323,1.368062,1.779409,1.251511,618.615175,6.209607,2544.391564,6.962525,24.905731,6.795416,0.909986,7.75506,272.088267,134.8,62.365946,12964.00559,27990,3.957206,119.338721,185.979996,1100.666735,0.299275,1.369301,3.672017,36.474049,14.93153,99.807969,1.309575,7.83298,0.3848,101.984025,44.749096,3.72012,3.64102,4.0195,57.618165,3.750785,1.368062,11.856553,133.173525,8.467326,0.956842,31.377381,32.518439,6.3152,2.572665,3.67296,0.670443,6.296845,25-03-2015
1.276007,0.377015,9.793888,3.181414,1.367794,1.791137,1.247076,621.262366,6.211055,2558.035927,7.005348,25.173223,6.837161,0.915792,7.754568,274.624168,135.83265,62.863035,13032.19949,27988.28966,3.955365,119.018535,186.000011,1103.90694,0.299638,1.369462,3.663007,36.274421,15.09082,100.391915,1.318447,7.881661,0.384935,101.934957,44.811566,3.737321,3.640996,4.055807,57.368864,3.750971,1.367794,11.927512,132.878819,8.552374,0.960838,31.214811,32.540752,6.34682,2.591073,3.672775,0.673681,6.317301,26-03-2015
1.289896,0.37703,9.868502,3.237055,1.369291,1.796563,1.258177,623.62175,6.214284,2559.685143,7.028906,25.236573,6.863533,0.918618,7.753991,275.468015,135.95,62.514827,13050.06888,27990.00032,3.961851,119.163656,185.75,1104.425363,0.299744,1.3602,3.682497,36.449997,15.175392,99.956019,1.323349,7.965581,0.385,101.85,44.77996,3.766707,3.64116,4.064801,57.792077,3.751432,1.369291,12.01751,132.936827,8.580635,0.959571,31.2254,32.56088,6.3464,2.608093,3.672748,0.672165,6.2842,27-03-2015
1.290906,0.377139,9.868502,3.243398,1.3718,1.796449,1.261855,623.095664,6.2099,2558.46083,7.000449,25.2421,6.85915,0.91836,7.7535,275.8145,135.754653,62.517238,13077.75,27987.68542,3.965989,119.1145,185.804879,1104.045222,0.299859,1.36449,3.679398,36.499721,15.24191,99.956019,1.321528,7.9757,0.38505,101.87501,44.815577,3.7656,3.641549,4.062648,57.899991,3.7517,1.3718,12.033905,132.936827,8.588895,0.962185,31.179991,32.56246,6.358327,2.609496,3.67295,0.672405,6.349606,28-03-2015
1.290406,0.377139,9.868502,3.24345,1.3718,1.796505,1.2614,622.840027,6.2156,2558,7.000449,25.2421,6.85915,0.918275,7.7535,275.8145,135.754653,62.524498,13077.75,27987.68542,3.96605,119.1145,185.804879,1103.405,0.299859,1.36449,3.679398,36.499721,15.223,99.956019,1.321528,7.9757,0.38505,101.87501,44.815577,3.76415,3.641549,4.06135,57.899991,3.7517,1.3718,12.0393,132.936827,8.588895,0.962185,31.293,32.56246,6.358327,2.609496,3.67295,0.672265,6.349606,29-03-2015
1.308377,0.376955,9.920994,3.256794,1.375285,1.808668,1.269035,627.094006,6.208088,2578.20335,7.070732,25.419361,6.906258,0.924691,7.755155,276.81343,136.451886,62.514692,13106.45,28050.39271,3.959255,120.120792,185.691912,1107.125661,0.300514,1.36729,3.711899,36.489497,15.2571,100.250084,1.33128,8.033795,0.385,101.877979,44.744573,3.779064,3.640887,4.07233,57.816401,3.7512,1.375285,12.141314,132.836701,8.602119,0.968285,31.286196,32.575749,6.369275,2.607586,3.67267,0.675978,6.339685,30-03-2015
1.311473,0.376989,10.003882,3.181679,1.372045,1.82048,1.267771,624.412812,6.200532,2596.568052,7.11611,25.673157,6.953804,0.93085,7.753623,279.558922,137.199807,62.335531,13070.13948,28050.50647,3.976945,119.965429,185.804855,1108.795848,0.300615,1.374054,3.703812,36.459991,15.241323,100.129969,1.335667,8.056935,0.385,101.944949,44.634814,3.795045,3.64119,4.105677,58.17562,3.75114,1.372045,12.139534,132.961255,8.627138,0.971641,31.263875,32.553935,6.373098,2.59886,3.6726,0.673561,6.3231,31-03-2015
1.313497,0.377039,9.925953,3.154449,1.363809,1.816527,1.261664,617.520369,6.195147,2576.899758,7.096303,25.600269,6.939009,0.928791,7.752593,277.440204,136.86575,62.125481,12995.00051,28081.51945,3.967294,119.614671,185.809456,1098.48669,0.300619,1.368828,3.680641,36.385576,15.115181,100.129977,1.340842,8.008997,0.384996,101.875991,44.572757,3.772889,3.640802,4.101445,57.499982,3.751218,1.363809,11.964602,133.040113,8.648905,0.967111,31.252562,32.481318,6.373329,2.595816,3.673285,0.674445,6.347621,01-04-2015
1.322116,0.37709,9.887734,3.13986,1.357791,1.799413,1.259062,615.557232,6.198782,2570.114338,7.019393,25.353852,6.875853,0.920005,7.75278,275.784934,135.309723,62.149788,13018.20442,28081.65955,3.94797,119.774941,185.676819,1090.985832,0.3006,1.373981,3.661598,36.159379,15.067793,100.129969,1.336817,7.991354,0.384998,101.876509,44.398026,3.747393,3.640049,4.063559,56.604884,3.751173,1.357791,11.969263,132.840936,8.638975,0.958189,31.051496,32.464047,6.339095,2.59078,3.672809,0.674164,6.348368,02-04-2015
1.308179,0.377089,9.848897,3.132274,1.349527,1.77497,1.246636,615.395977,6.138013,2573.949577,7.013609,25.067038,6.800765,0.909955,7.75196,272.059147,135.334845,62.019768,12936.55049,28081.99933,3.91871,118.964964,185.674818,1080.565141,0.300469,1.362589,3.623898,36.149373,14.806505,100.130008,1.316888,7.919574,0.385,101.87501,44.309351,3.697901,3.639949,4.014892,56.931252,3.750675,1.349527,11.779137,132.311185,8.533907,0.95086,30.899495,31.975013,6.339545,2.568389,3.67275,0.670488,6.349606,03-04-2015
